relative_im_path,class,bbox_x1,bbox_y1,bbox_x2,bbox_y2,test
datasets/198/61.jpg,2,363,102,867,540,0
datasets/198/62.jpg,2,57,14,567,478,0
datasets/198/63.jpg,2,73,16,279,243,0
datasets/198/64.jpg,2,122,31,567,463,0
datasets/198/65.jpg,2,180,38,605,461,0
datasets/198/66.jpg,2,252,42,867,550,0
datasets/198/67.jpg,2,168,31,546,449,0
datasets/198/68.jpg,2,190,2,753,430,0
datasets/198/69.jpg,2,123,32,524,459,0
datasets/198/6.jpg,2,504,221,1634,1157,0
datasets/198/70.jpg,2,135,58,644,395,0
datasets/198/71.jpg,2,64,25,553,422,0
datasets/198/72.jpg,2,176,2,539,480,0
datasets/198/73.jpg,2,300,67,561,406,0
datasets/198/7.jpg,2,216,31,591,321,0
datasets/198/8.jpg,2,171,14,587,427,1
datasets/198/9.jpg,2,330,5,1076,674,1
datasets/199/11.jpg,3,236,17,1007,320,0
datasets/199/12.jpg,3,394,77,698,340,0
datasets/199/13.jpg,3,91,14,1238,706,0
datasets/199/14.jpg,3,113,9,497,475,0
datasets/199/15.jpg,3,568,269,1126,724,0
datasets/199/16.jpg,3,438,234,1418,747,0
datasets/199/17.jpg,3,328,106,902,488,0
datasets/199/18.jpg,3,45,19,354,180,0
datasets/199/19.jpg,3,317,68,1088,661,0
datasets/199/1.jpg,3,207,28,1129,676,0
datasets/199/20.jpg,3,243,0,716,489,0
datasets/199/21.jpg,3,236,74,1131,690,0
datasets/199/22.jpg,3,535,93,1178,801,0
datasets/199/23.jpg,3,33,29,1144,673,0
datasets/199/24.jpg,3,191,30,879,675,0
datasets/199/25.jpg,3,2,3,1184,960,0
datasets/199/26.jpg,3,383,41,1029,709,0
datasets/199/27.jpg,3,193,36,688,411,0
datasets/199/28.jpg,3,67,9,378,298,0
datasets/199/29.jpg,3,446,0,1076,1080,0
datasets/199/2.jpg,3,4,40,1258,719,0
datasets/199/30.jpg,3,170,17,895,701,0
datasets/199/31.jpg,3,124,49,269,209,0
datasets/199/32.jpg,3,122,54,834,627,0
datasets/199/33.jpg,3,373,217,1038,685,0
datasets/199/34.jpg,3,386,34,877,608,0
datasets/199/35.jpg,3,115,6,363,200,0
datasets/199/36.jpg,3,409,95,700,395,0
datasets/199/37.jpg,3,351,214,669,593,0
datasets/199/38.jpg,3,131,26,448,321,0
datasets/199/39.jpg,3,240,16,842,586,1
datasets/199/3.jpg,3,253,111,716,391,1
datasets/199/40.jpg,3,547,244,1540,947,1
datasets/199/41.jpg,3,171,23,545,472,1
datasets/199/42.jpg,3,376,188,748,637,1
datasets/199/43.jpg,3,276,51,765,284,1
datasets/199/44.jpg,3,427,65,857,604,1
datasets/199/45.jpg,3,117,9,1187,710,1
datasets/199/46.jpg,3,366,47,1008,645,1
datasets/199/47.jpg,3,284,33,917,667,1
datasets/199/48.jpg,3,35,4,168,141,1
datasets/199/49.jpg,3,622,126,1131,652,1
datasets/199/4.jpg,3,57,27,587,309,1
datasets/199/50.jpg,3,283,77,790,555,1
datasets/199/51.jpg,3,379,52,1099,671,1
datasets/199/52.jpg,3,141,17,503,465,1
datasets/199/53.jpg,3,128,45,1862,1012,1
datasets/199/54.jpg,3,106,16,372,192,1
datasets/199/55.jpg,3,241,102,697,518,1
datasets/199/56.jpg,3,171,31,487,452,1
datasets/199/57.jpg,3,227,27,818,623,0
datasets/199/58.jpg,3,266,35,1277,860,0
datasets/199/59.jpg,3,238,72,1054,808,0
datasets/199/5.jpg,3,188,48,1684,1046,0
datasets/199/60.jpg,3,528,95,998,509,0
datasets/199/61.jpg,3,445,89,1320,514,0
datasets/199/62.jpg,3,587,95,1439,972,0
datasets/199/63.jpg,3,403,48,682,333,0
datasets/199/64.jpg,3,135,39,501,357,0
datasets/199/65.jpg,3,620,114,1156,844,0
datasets/199/66.jpg,3,178,13,523,519,0
datasets/199/67.jpg,3,235,61,838,526,0
datasets/199/68.jpg,3,200,27,449,458,0
datasets/199/69.jpg,3,113,61,369,268,0
datasets/199/6.jpg,3,374,33,1155,715,0
datasets/199/70.jpg,3,14,0,191,148,0
datasets/199/71.jpg,3,319,45,842,501,0
datasets/199/72.jpg,3,494,37,1294,894,0
datasets/199/73.jpg,3,107,17,213,205,0
datasets/199/74.jpg,3,336,21,911,625,0
datasets/199/75.jpg,3,507,83,1323,933,1
datasets/199/76.jpg,3,399,86,682,371,1
datasets/199/77.jpg,3,179,27,476,461,1
datasets/199/78.jpg,3,43,5,1164,679,1
datasets/199/79.jpg,3,390,121,967,594,1
datasets/199/7.jpg,3,654,230,1742,1242,1
datasets/199/80.jpg,3,193,31,446,393,1
datasets/199/81.jpg,3,1773,242,3414,2255,1
datasets/199/82.jpg,3,445,139,1223,645,1
datasets/199/8.jpg,3,53,12,351,164,1
datasets/199/9.jpg,3,192,44,631,572,1
datasets/200/11.jpg,4,132,51,1167,672,0
datasets/200/12.jpg,4,489,175,1462,461,0
datasets/200/13.jpg,4,82,37,315,139,0
datasets/200/14.jpg,4,163,43,352,213,0
datasets/200/15.jpg,4,538,196,1678,953,0
datasets/200/16.jpg,4,339,192,727,438,0
datasets/200/17.jpg,4,124,4,884,662,0
datasets/200/18.jpg,4,130,406,583,714,0
datasets/200/19.jpg,4,30,288,2020,1152,0
datasets/200/1.jpg,4,135,21,1175,705,0
datasets/200/20.jpg,4,568,118,1835,398,0
datasets/200/21.jpg,4,121,57,280,203,0
datasets/200/22.jpg,4,213,44,822,683,0
datasets/200/23.jpg,4,146,5,516,274,0
datasets/200/24.jpg,4,871,280,1222,526,0
datasets/200/25.jpg,4,0,2,724,459,0
datasets/200/26.jpg,4,229,52,570,559,0
datasets/200/27.jpg,4,54,3,322,218,0
datasets/200/28.jpg,4,612,145,1492,1455,0
datasets/200/29.jpg,4,243,85,1080,628,0
datasets/200/2.jpg,4,323,138,671,484,0
datasets/200/30.jpg,4,201,69,730,487,0
datasets/200/31.jpg,4,333,76,1743,1259,0
datasets/200/32.jpg,4,69,14,490,291,0
datasets/200/33.jpg,4,173,20,1262,703,0
datasets/200/34.jpg,4,56,15,578,344,0
datasets/200/35.jpg,4,260,57,787,360,0
datasets/200/36.jpg,4,178,43,640,572,0
datasets/200/37.jpg,4,253,11,1064,1040,0
datasets/200/38.jpg,4,207,6,1059,649,0
datasets/200/39.jpg,4,101,88,1180,660,1
datasets/200/3.jpg,4,212,87,1522,978,1
datasets/200/40.jpg,4,333,8,1094,669,1
datasets/200/41.jpg,4,543,99,2359,1524,1
datasets/200/42.jpg,4,644,49,1336,1139,1
datasets/200/43.jpg,4,7,0,1912,1269,1
datasets/200/44.jpg,4,611,221,1611,795,1
datasets/200/45.jpg,4,369,52,1268,973,1
datasets/200/46.jpg,4,125,13,920,678,1
datasets/200/47.jpg,4,88,38,876,655,1
datasets/200/48.jpg,4,112,22,311,186,1
datasets/200/49.jpg,4,103,14,387,341,1
datasets/200/4.jpg,4,297,97,1146,628,1
datasets/200/50.jpg,4,186,63,1059,614,1
datasets/200/51.jpg,4,471,216,797,676,1
datasets/200/52.jpg,4,148,122,1994,1492,1
datasets/200/53.jpg,4,386,131,1722,908,1
datasets/200/54.jpg,4,205,47,1677,961,1
datasets/200/55.jpg,4,46,26,611,340,1
datasets/200/56.jpg,4,121,142,1098,564,1
datasets/200/57.jpg,4,374,198,770,731,0
datasets/200/58.jpg,4,79,31,1187,703,0
datasets/200/59.jpg,4,233,44,767,579,0
datasets/200/5.jpg,4,135,34,1808,1009,0
datasets/200/60.jpg,4,88,52,403,197,0
datasets/200/61.jpg,4,206,89,1654,869,0
datasets/200/62.jpg,4,1042,407,1425,787,0
datasets/200/63.jpg,4,228,246,1758,808,0
datasets/200/64.jpg,4,120,290,227,417,0
datasets/200/65.jpg,4,294,28,1052,846,0
datasets/200/66.jpg,4,149,24,868,652,0
datasets/200/67.jpg,4,103,30,220,170,0
datasets/200/68.jpg,4,178,162,2014,1058,0
datasets/200/69.jpg,4,530,290,1508,974,0
datasets/200/6.jpg,4,134,52,676,339,0
datasets/200/70.jpg,4,322,49,2705,1232,0
datasets/200/71.jpg,4,81,1,419,352,0
datasets/200/72.jpg,4,4,0,552,402,0
datasets/200/73.jpg,4,155,24,482,433,0
datasets/200/74.jpg,4,732,273,2576,1703,0
datasets/200/75.jpg,4,274,35,703,630,1
datasets/200/76.jpg,4,386,93,954,587,1
datasets/200/77.jpg,4,113,28,320,186,1
datasets/200/78.jpg,4,18,59,876,451,1
datasets/200/7.jpg,4,264,5,852,679,1
datasets/200/8.jpg,4,6,13,1265,719,1
datasets/200/9.jpg,4,436,56,1256,717,1
datasets/201/11.jpg,5,196,82,716,382,0
datasets/201/12.jpg,5,131,46,1192,681,0
datasets/201/13.jpg,5,370,201,643,458,0
datasets/201/14.jpg,5,29,2,1003,424,0
datasets/201/15.jpg,5,111,471,385,546,0
datasets/201/16.jpg,5,632,226,1286,747,0
datasets/201/17.jpg,5,352,91,723,469,0
datasets/201/18.jpg,5,226,89,780,533,0
datasets/201/19.jpg,5,41,34,1269,711,0
datasets/201/1.jpg,5,70,87,1260,622,0
datasets/201/20.jpg,5,315,105,752,518,0
datasets/201/21.jpg,5,324,76,1098,851,0
datasets/201/22.jpg,5,451,239,1296,632,0
datasets/201/23.jpg,5,120,86,1645,985,0
datasets/201/24.jpg,5,0,50,1238,620,0
datasets/201/25.jpg,5,147,25,476,461,0
datasets/201/26.jpg,5,195,55,2292,839,0
datasets/201/27.jpg,5,233,49,775,657,0
datasets/201/29.jpg,5,380,57,741,395,0
datasets/201/2.jpg,5,411,95,880,638,0
datasets/201/30.jpg,5,581,134,1117,657,0
datasets/201/31.jpg,5,8,3,1273,670,0
datasets/201/32.jpg,5,97,30,531,469,0
datasets/201/33.jpg,5,457,91,1790,837,0
datasets/201/34.jpg,5,124,41,420,396,0
datasets/201/35.jpg,5,62,18,525,415,0
datasets/201/36.jpg,5,138,96,1222,604,0
datasets/201/37.jpg,5,401,95,726,392,0
datasets/201/38.jpg,5,86,70,1020,725,0
datasets/201/39.jpg,5,89,24,569,343,1
datasets/201/3.jpg,5,96,8,515,468,1
datasets/201/40.jpg,5,167,74,764,554,1
datasets/201/41.jpg,5,106,6,292,292,1
datasets/201/42.jpg,5,239,85,633,283,1
datasets/201/43.jpg,5,216,45,825,519,1
datasets/201/44.jpg,5,480,55,1726,1326,1
datasets/201/45.jpg,5,66,14,573,298,1
datasets/201/46.jpg,5,42,33,618,332,1
datasets/201/47.jpg,5,348,167,1225,703,1
datasets/201/48.jpg,5,243,17,666,446,1
datasets/201/49.jpg,5,616,123,1790,1424,1
datasets/201/4.jpg,5,159,22,1153,710,1
datasets/201/50.jpg,5,300,61,903,667,1
datasets/201/51.jpg,5,1510,220,2766,1749,1
datasets/201/52.jpg,5,120,6,542,427,1
datasets/201/53.jpg,5,138,25,587,478,1
datasets/201/54.jpg,5,403,195,1423,789,1
datasets/201/55.jpg,5,150,68,378,274,1
datasets/201/56.jpg,5,127,60,338,204,1
datasets/201/57.jpg,5,33,79,1269,655,0
datasets/201/58.jpg,5,148,64,532,527,0
datasets/201/59.jpg,5,93,25,393,350,0
datasets/201/5.jpg,5,670,274,1358,945,0
datasets/201/60.jpg,5,114,38,435,397,0
datasets/201/61.jpg,5,386,172,1219,1017,0
datasets/201/62.jpg,5,207,186,1541,941,0
datasets/201/63.jpg,5,333,81,918,640,0
datasets/201/64.jpg,5,619,94,1478,422,0
datasets/201/65.jpg,5,355,275,868,690,0
datasets/201/67.jpg,5,229,243,1648,1047,0
datasets/201/68.jpg,5,87,81,1215,663,0
datasets/201/69.jpg,5,345,176,695,359,0
datasets/201/6.jpg,5,147,41,1277,666,0
datasets/201/70.jpg,5,150,215,671,493,0
datasets/201/71.jpg,5,602,211,951,546,0
datasets/201/72.jpg,5,102,20,336,235,0
datasets/201/73.jpg,5,252,69,912,358,0
datasets/201/74.jpg,5,224,59,585,382,0
datasets/201/75.jpg,5,106,102,1110,443,1
datasets/201/76.jpg,5,185,62,830,586,1
datasets/201/7.jpg,5,165,45,577,389,1
datasets/201/8.jpg,5,173,442,328,604,1
datasets/201/9.jpg,5,76,194,687,562,1
datasets/202/11.jpg,6,51,578,1022,689,0
datasets/202/12.jpg,6,44,35,308,168,0
datasets/202/13.jpg,6,20,73,1172,612,0
datasets/202/14.jpg,6,524,178,1835,879,0
datasets/202/15.jpg,6,363,71,1309,840,0
datasets/202/16.jpg,6,197,86,1178,695,0
datasets/202/17.jpg,6,541,167,1666,799,0
datasets/202/18.jpg,6,478,137,923,511,0
datasets/202/19.jpg,6,67,55,1128,607,0
datasets/202/1.jpg,6,362,105,1075,900,0
datasets/202/20.jpg,6,41,23,411,274,0
datasets/202/21.jpg,6,202,160,926,572,0
datasets/202/22.jpg,6,168,75,746,473,0
datasets/202/23.jpg,6,143,36,567,402,0
datasets/202/24.jpg,6,307,96,814,448,0
datasets/202/25.jpg,6,617,187,1350,772,0
datasets/202/26.jpg,6,552,38,1613,1220,0
datasets/202/27.jpg,6,325,86,861,445,0
datasets/202/28.jpg,6,265,107,643,368,0
datasets/202/29.jpg,6,206,94,1056,622,0
datasets/202/2.jpg,6,232,115,1754,953,0
datasets/202/30.jpg,6,730,199,1643,1026,0
datasets/202/31.jpg,6,226,30,834,669,0
datasets/202/32.jpg,6,182,47,939,590,0
datasets/202/33.jpg,6,422,78,1076,811,0
datasets/202/34.jpg,6,151,47,1140,634,0
datasets/202/35.jpg,6,114,70,925,485,0
datasets/202/36.jpg,6,221,49,880,629,0
datasets/202/37.jpg,6,1669,614,4569,2984,0
datasets/202/38.jpg,6,147,48,570,383,0
datasets/202/39.jpg,6,163,379,794,483,1
datasets/202/3.jpg,6,297,56,1732,1045,1
datasets/202/40.jpg,6,55,20,592,404,1
datasets/202/41.jpg,6,41,90,1226,656,1
datasets/202/42.jpg,6,280,107,760,401,1
datasets/202/43.jpg,6,126,49,934,730,1
datasets/202/44.jpg,6,704,241,1744,895,1
datasets/202/45.jpg,6,455,218,1301,915,1
datasets/202/46.jpg,6,62,19,482,348,1
datasets/202/47.jpg,6,442,151,1033,592,1
datasets/202/48.jpg,6,248,75,359,219,1
datasets/202/49.jpg,6,210,72,2259,1517,1
datasets/202/4.jpg,6,139,35,381,205,1
datasets/202/50.jpg,6,139,32,927,739,1
datasets/202/51.jpg,6,411,161,883,527,1
datasets/202/52.jpg,6,174,47,853,638,1
datasets/202/53.jpg,6,210,131,549,364,1
datasets/202/54.jpg,6,85,15,582,477,1
datasets/202/55.jpg,6,195,39,546,354,1
datasets/202/56.jpg,6,135,59,929,549,1
datasets/202/57.jpg,6,395,39,1446,1203,0
datasets/202/58.jpg,6,59,10,455,476,0
datasets/202/59.jpg,6,161,464,782,720,0
datasets/202/5.jpg,6,163,62,654,368,0
datasets/202/60.jpg,6,341,69,1496,1117,0
datasets/202/61.jpg,6,239,147,1475,914,0
datasets/202/62.jpg,6,339,171,834,596,0
datasets/202/63.jpg,6,168,19,858,753,0
datasets/202/64.jpg,6,119,77,513,282,0
datasets/202/65.jpg,6,314,221,1523,837,0
datasets/202/66.jpg,6,717,130,1679,1004,0
datasets/202/67.jpg,6,78,19,384,348,0
datasets/202/68.jpg,6,306,0,854,636,0
datasets/202/69.jpg,6,26,6,203,147,0
datasets/202/6.jpg,6,424,175,2926,2118,0
datasets/202/70.jpg,6,396,161,1377,1042,0
datasets/202/71.jpg,6,168,55,629,389,0
datasets/202/72.jpg,6,65,17,603,415,0
datasets/202/73.jpg,6,92,18,368,258,0
datasets/202/74.jpg,6,98,88,507,310,0
datasets/202/75.jpg,6,208,2,443,398,0
datasets/202/76.jpg,6,379,59,927,616,0
datasets/202/77.jpg,6,178,89,550,366,0
datasets/202/78.jpg,6,153,47,651,350,0
datasets/202/79.jpg,6,450,75,1388,907,0
datasets/202/7.jpg,6,613,100,1796,1083,0
datasets/202/80.jpg,6,210,78,590,493,0
datasets/202/81.jpg,6,281,68,970,624,0
datasets/202/82.jpg,6,124,19,479,394,0
datasets/202/83.jpg,6,274,181,1508,854,0
datasets/202/84.jpg,6,162,39,933,721,1
datasets/202/85.jpg,6,228,77,543,369,1
datasets/202/86.jpg,6,262,101,703,516,1
datasets/202/87.jpg,6,233,159,739,528,1
datasets/202/88.jpg,6,304,87,562,398,1
datasets/202/89.jpg,6,1175,326,4001,2615,1
datasets/202/8.jpg,6,159,124,1311,842,1
datasets/202/90.jpg,6,197,45,829,656,1
datasets/202/9.jpg,6,149,71,844,490,1
datasets/203/101.jpg,7,31,28,746,329,0
datasets/203/102.jpg,7,65,111,1080,575,0
datasets/203/103.jpg,7,110,303,862,706,0
datasets/203/104.jpg,7,117,86,567,269,0
datasets/203/105.jpg,7,4,37,731,435,0
datasets/203/106.jpg,7,28,79,1024,471,0
datasets/203/107.jpg,7,3,467,609,675,0
datasets/203/108.jpg,7,65,176,547,472,0
datasets/203/109.jpg,7,825,0,1197,312,0
datasets/203/10.jpg,7,395,68,983,296,0
datasets/203/110.jpg,7,48,90,552,394,0
datasets/203/111.jpg,7,52,161,1133,663,0
datasets/203/112.jpg,7,0,29,571,420,0
datasets/203/113.jpg,7,76,164,1088,558,0
datasets/203/114.jpg,7,118,61,1029,632,0
datasets/203/115.jpg,7,107,89,900,473,0
datasets/203/116.jpg,7,40,104,541,293,0
