relative_im_path,class,bbox_x1,bbox_y1,bbox_x2,bbox_y2,test
car_ims/000104.jpg,2,179,177,753,452,0
car_ims/000105.jpg,2,68,93,440,317,0
car_ims/000106.jpg,2,139,172,690,431,0
car_ims/000107.jpg,2,60,166,614,425,0
car_ims/000108.jpg,2,8,37,294,150,0
car_ims/000109.jpg,2,36,40,261,174,0
car_ims/000110.jpg,2,130,10,839,346,0
car_ims/000111.jpg,2,23,134,619,349,0
car_ims/000112.jpg,2,45,22,745,514,0
car_ims/000113.jpg,2,10,34,242,126,0
car_ims/000114.jpg,2,18,63,445,267,0
car_ims/000115.jpg,2,56,95,627,368,0
car_ims/000116.jpg,2,73,163,674,401,0
car_ims/000117.jpg,2,97,49,455,326,0
car_ims/000118.jpg,2,45,68,426,253,0
car_ims/000119.jpg,2,20,16,449,300,0
car_ims/000120.jpg,2,38,92,420,241,0
car_ims/000121.jpg,2,18,141,603,367,0
car_ims/000122.jpg,2,108,147,675,434,1
car_ims/000123.jpg,2,85,43,731,324,1
car_ims/000124.jpg,2,208,97,909,447,1
car_ims/000125.jpg,2,24,55,588,405,1
car_ims/000126.jpg,2,27,82,618,400,1
car_ims/000127.jpg,2,97,7,888,336,1
car_ims/000128.jpg,2,24,38,427,277,1
car_ims/000129.jpg,2,30,11,269,196,1
car_ims/000130.jpg,2,51,51,441,289,1
car_ims/000131.jpg,2,186,151,459,347,1
car_ims/000132.jpg,2,56,114,638,448,1
car_ims/000133.jpg,2,12,33,292,171,1
car_ims/000134.jpg,2,2,104,300,203,1
car_ims/000135.jpg,2,32,96,565,362,1
car_ims/000136.jpg,2,29,55,279,177,1
car_ims/000137.jpg,2,14,98,536,299,1
car_ims/000138.jpg,2,73,84,516,306,1
car_ims/000139.jpg,2,42,103,451,277,1
car_ims/000140.jpg,2,41,161,449,337,1
car_ims/000141.jpg,2,76,111,580,458,1
car_ims/000142.jpg,2,51,90,460,247,1
car_ims/000143.jpg,2,129,32,861,602,1
car_ims/000144.jpg,2,13,82,691,432,1
car_ims/000145.jpg,2,13,165,583,417,1
car_ims/000146.jpg,2,28,27,397,217,1
car_ims/000147.jpg,2,214,492,1345,967,1
car_ims/000148.jpg,2,115,322,1085,674,1
car_ims/000149.jpg,2,129,213,899,614,1
car_ims/000150.jpg,2,11,87,470,268,1
car_ims/000151.jpg,2,37,30,292,190,1
car_ims/000152.jpg,2,85,245,713,472,1
car_ims/000153.jpg,2,30,35,619,350,1
car_ims/000154.jpg,3,29,75,271,168,0
car_ims/000155.jpg,3,13,35,250,153,0
car_ims/000156.jpg,3,10,24,254,158,0
car_ims/000157.jpg,3,10,86,614,383,0
car_ims/000158.jpg,3,36,116,868,587,0
car_ims/000159.jpg,3,57,236,881,569,0
car_ims/000160.jpg,3,147,125,471,426,0
car_ims/000161.jpg,3,18,84,478,307,0
car_ims/000162.jpg,3,47,100,605,371,0
car_ims/000163.jpg,3,131,124,537,329,0
car_ims/000164.jpg,3,33,115,576,346,0
car_ims/000165.jpg,3,108,201,706,429,0
car_ims/000166.jpg,3,48,41,511,237,0
car_ims/000167.jpg,3,83,93,686,425,0
car_ims/000168.jpg,3,37,77,582,342,0
car_ims/000169.jpg,3,25,55,277,150,0
car_ims/000170.jpg,3,13,115,787,440,0
car_ims/000171.jpg,3,55,95,563,320,0
car_ims/000172.jpg,3,52,46,487,247,0
car_ims/000173.jpg,3,60,91,588,373,0
car_ims/000174.jpg,3,8,80,250,184,0
car_ims/000175.jpg,3,47,154,598,369,0
car_ims/000176.jpg,3,26,49,477,288,0
car_ims/000177.jpg,3,189,174,800,542,0
car_ims/000178.jpg,3,147,202,1066,629,0
car_ims/000179.jpg,3,35,12,448,331,0
car_ims/000180.jpg,3,54,107,543,344,0
car_ims/000181.jpg,3,1,66,619,339,0
car_ims/000182.jpg,3,178,424,1828,1090,0
car_ims/000183.jpg,3,14,84,627,398,0
car_ims/000184.jpg,3,3,47,296,183,0
car_ims/000185.jpg,3,28,34,297,182,0
car_ims/000186.jpg,3,79,84,528,327,0
car_ims/000187.jpg,3,15,14,278,171,0
car_ims/000188.jpg,3,22,101,380,235,0
car_ims/000189.jpg,3,1,1,1484,900,0
car_ims/000190.jpg,3,51,57,590,402,0
car_ims/000191.jpg,3,71,192,594,465,0
car_ims/000192.jpg,3,283,298,1405,979,0
car_ims/000193.jpg,3,15,9,468,408,0
car_ims/000194.jpg,3,373,56,2663,1915,0
car_ims/000195.jpg,3,14,67,482,302,0
car_ims/000196.jpg,3,84,13,562,311,0
car_ims/000197.jpg,3,18,97,282,203,1
car_ims/000198.jpg,3,5,109,385,255,1
car_ims/000199.jpg,3,55,62,204,178,1
car_ims/000200.jpg,3,17,52,376,289,1
car_ims/000201.jpg,3,45,86,532,334,1
car_ims/000202.jpg,3,32,126,997,627,1
car_ims/000203.jpg,3,104,11,1997,1144,1
car_ims/000204.jpg,3,13,27,778,368,1
car_ims/000205.jpg,3,14,79,242,166,1
car_ims/000206.jpg,3,12,68,285,193,1
car_ims/000207.jpg,3,30,76,360,202,1
car_ims/000208.jpg,3,73,41,422,296,1
car_ims/000209.jpg,3,19,156,595,468,1
car_ims/000210.jpg,3,1,65,271,180,1
car_ims/000211.jpg,3,16,58,597,361,1
car_ims/000212.jpg,3,123,34,714,436,1
car_ims/000213.jpg,3,78,146,472,347,1
car_ims/000214.jpg,3,32,71,548,281,1
car_ims/000215.jpg,3,43,74,581,350,1
car_ims/000216.jpg,3,51,54,246,186,1
car_ims/000217.jpg,3,17,53,230,171,1
car_ims/000218.jpg,3,128,159,879,521,1
car_ims/000219.jpg,3,153,152,802,480,1
car_ims/000220.jpg,3,89,182,719,467,1
car_ims/000221.jpg,3,52,94,470,304,1
car_ims/000222.jpg,3,16,9,289,193,1
car_ims/000223.jpg,3,121,133,674,544,1
car_ims/000224.jpg,3,56,53,250,192,1
car_ims/000225.jpg,3,52,28,546,336,1
car_ims/000226.jpg,3,157,47,796,315,1
car_ims/000227.jpg,3,44,58,389,312,1
car_ims/000228.jpg,3,65,33,485,351,1
car_ims/000229.jpg,3,39,64,386,246,1
car_ims/000230.jpg,3,73,69,542,373,1
car_ims/000231.jpg,3,22,84,779,466,1
car_ims/000232.jpg,3,49,97,396,260,1
car_ims/000233.jpg,3,14,165,574,387,1
car_ims/000234.jpg,3,10,142,478,348,1
car_ims/000235.jpg,3,17,92,288,198,1
car_ims/000236.jpg,3,12,101,637,383,1
car_ims/000237.jpg,3,19,23,698,284,1
car_ims/000238.jpg,3,168,172,877,592,1
car_ims/000239.jpg,3,9,22,248,173,1
car_ims/000240.jpg,4,147,215,1468,786,0
car_ims/000241.jpg,4,24,341,1001,696,0
car_ims/000242.jpg,4,30,26,589,373,0
car_ims/000243.jpg,4,57,50,388,218,0
car_ims/000244.jpg,4,58,146,943,553,0
car_ims/000245.jpg,4,45,79,795,507,0
car_ims/000246.jpg,4,66,277,932,564,0
car_ims/000247.jpg,4,62,220,992,667,0
car_ims/000248.jpg,4,62,149,560,323,0
car_ims/000249.jpg,4,30,152,602,421,0
car_ims/000250.jpg,4,51,71,588,375,0
car_ims/000251.jpg,4,18,69,485,260,0
car_ims/000252.jpg,4,39,47,452,227,0
car_ims/000253.jpg,4,71,145,629,460,0
car_ims/000254.jpg,4,48,59,612,432,0
car_ims/000255.jpg,4,13,46,488,295,0
car_ims/000256.jpg,4,62,176,400,330,0
car_ims/000257.jpg,4,18,149,621,354,0
car_ims/000258.jpg,4,9,97,493,252,0
car_ims/000259.jpg,4,89,134,1194,699,0
car_ims/000260.jpg,4,23,94,402,269,0
car_ims/000261.jpg,4,29,444,1253,928,0
car_ims/000262.jpg,4,22,88,479,312,0
car_ims/000263.jpg,4,69,8,432,325,0
car_ims/000264.jpg,4,16,55,560,382,0
car_ims/000265.jpg,4,37,93,608,404,0
car_ims/000266.jpg,4,56,23,776,372,0
car_ims/000267.jpg,4,78,153,594,421,0
car_ims/000268.jpg,4,66,114,597,407,0
car_ims/000269.jpg,4,185,495,1497,964,0
car_ims/000270.jpg,4,39,29,470,286,0
car_ims/000271.jpg,4,33,182,617,386,0
car_ims/000272.jpg,4,107,261,893,610,0
car_ims/000273.jpg,4,5,36,623,357,0
car_ims/000274.jpg,4,73,86,441,306,0
car_ims/000275.jpg,4,42,170,591,389,0
car_ims/000276.jpg,4,2,50,617,488,0
car_ims/000277.jpg,4,14,135,605,445,0
car_ims/000278.jpg,4,31,75,480,308,0
car_ims/000279.jpg,4,69,83,544,372,0
car_ims/000280.jpg,4,63,106,435,329,0
car_ims/000281.jpg,4,58,85,532,433,0
car_ims/000282.jpg,4,28,127,477,302,1
car_ims/000283.jpg,4,16,29,782,330,1
car_ims/000284.jpg,4,9,2,792,404,1
car_ims/000285.jpg,4,23,120,573,340,1
car_ims/000286.jpg,4,118,46,474,301,1
car_ims/000287.jpg,4,34,118,555,380,1
car_ims/000288.jpg,4,29,42,593,394,1
car_ims/000289.jpg,4,15,35,443,272,1
car_ims/000290.jpg,4,18,27,625,436,1
car_ims/000291.jpg,4,20,157,432,309,1
car_ims/000292.jpg,4,30,56,418,301,1
car_ims/000293.jpg,4,32,26,475,213,1
car_ims/000294.jpg,4,29,33,624,331,1
car_ims/000295.jpg,4,21,41,786,297,1
car_ims/000296.jpg,4,42,133,681,447,1
car_ims/000297.jpg,4,55,262,994,602,1
car_ims/000298.jpg,4,49,268,988,702,1
car_ims/000299.jpg,4,21,34,472,309,1
car_ims/000300.jpg,4,68,166,1151,704,1
car_ims/000301.jpg,4,11,65,484,304,1
car_ims/000302.jpg,4,555,520,2755,1743,1
car_ims/000303.jpg,4,18,187,996,704,1
car_ims/000304.jpg,4,63,110,710,451,1
car_ims/000305.jpg,4,64,187,959,617,1
car_ims/000306.jpg,4,40,157,482,311,1
car_ims/000307.jpg,4,159,179,1320,780,1
car_ims/000308.jpg,4,26,129,586,334,1
car_ims/000309.jpg,4,19,151,630,404,1
car_ims/000310.jpg,4,32,74,613,368,1
car_ims/000311.jpg,4,145,337,1786,1027,1
car_ims/000312.jpg,4,21,160,488,301,1
car_ims/000313.jpg,4,114,124,923,587,1
car_ims/000314.jpg,4,10,80,468,320,1
car_ims/000315.jpg,4,69,105,412,280,1
car_ims/000316.jpg,4,29,122,1760,871,1
car_ims/000317.jpg,4,13,29,795,350,1
car_ims/000318.jpg,4,39,82,467,278,1
car_ims/000319.jpg,4,25,31,505,306,1
car_ims/000320.jpg,4,17,127,438,274,1
car_ims/000321.jpg,4,54,115,434,269,1
car_ims/000322.jpg,4,53,115,465,351,1
car_ims/000323.jpg,4,40,119,466,364,1
car_ims/000324.jpg,5,101,314,894,612,0
car_ims/000325.jpg,5,19,49,283,191,0
car_ims/000326.jpg,5,105,91,528,338,0
car_ims/000327.jpg,5,126,227,885,551,0
car_ims/000328.jpg,5,9,36,293,180,0
car_ims/000329.jpg,5,4,7,299,124,0
car_ims/000330.jpg,5,69,50,204,156,0
car_ims/000331.jpg,5,31,119,404,248,0
car_ims/000332.jpg,5,26,118,1009,541,0
car_ims/000333.jpg,5,57,35,222,144,0
car_ims/000334.jpg,5,26,37,241,166,0
car_ims/000335.jpg,5,22,83,415,322,0
car_ims/000336.jpg,5,27,9,270,128,0
car_ims/000337.jpg,5,25,56,450,316,0
car_ims/000338.jpg,5,172,393,1713,1063,0
car_ims/000339.jpg,5,142,124,675,445,0
car_ims/000340.jpg,5,39,89,457,334,0
car_ims/000341.jpg,5,20,216,562,391,0
car_ims/000342.jpg,5,93,101,404,274,0
car_ims/000343.jpg,5,34,53,270,139,0
car_ims/000344.jpg,5,45,62,247,190,0
car_ims/000345.jpg,5,115,507,2457,1658,0
car_ims/000346.jpg,5,33,67,404,283,0
car_ims/000347.jpg,5,20,7,239,174,0
car_ims/000348.jpg,5,52,35,246,174,0
car_ims/000349.jpg,5,7,74,292,200,0
car_ims/000350.jpg,5,5,25,271,177,0
car_ims/000351.jpg,5,68,48,235,162,0
car_ims/000352.jpg,5,15,58,246,139,0
car_ims/000353.jpg,5,20,45,252,153,0
car_ims/000354.jpg,5,35,79,271,185,0
car_ims/000355.jpg,5,32,49,363,222,0
car_ims/000356.jpg,5,24,38,246,172,0
car_ims/000357.jpg,5,50,162,640,425,0
car_ims/000358.jpg,5,36,185,990,629,0
car_ims/000359.jpg,5,118,78,599,419,0
car_ims/000360.jpg,5,38,29,380,177,0
car_ims/000361.jpg,5,37,67,237,168,0
car_ims/000362.jpg,5,19,63,307,170,0
car_ims/000363.jpg,5,11,8,270,160,0
car_ims/000364.jpg,5,8,37,294,150,0
car_ims/000365.jpg,5,13,30,285,182,1
car_ims/000366.jpg,5,281,141,1300,866,1
car_ims/000367.jpg,5,40,41,278,151,1
car_ims/000368.jpg,5,467,620,4238,2192,1
car_ims/000369.jpg,5,36,80,851,563,1
car_ims/000370.jpg,5,15,25,290,176,1
car_ims/000371.jpg,5,34,75,375,295,1
car_ims/000372.jpg,5,57,210,593,403,1
car_ims/000373.jpg,5,74,75,574,334,1
car_ims/000374.jpg,5,13,43,243,167,1
car_ims/000375.jpg,5,61,27,889,333,1
car_ims/000376.jpg,5,126,269,909,605,1
car_ims/000377.jpg,5,100,76,697,449,1
car_ims/000378.jpg,5,64,193,625,503,1
car_ims/000379.jpg,5,31,43,246,146,1
car_ims/000380.jpg,5,31,16,237,160,1
car_ims/000381.jpg,5,66,61,272,159,1
car_ims/000382.jpg,5,114,79,500,346,1
car_ims/000383.jpg,5,10,45,258,164,1
car_ims/000384.jpg,5,23,14,250,151,1
car_ims/000385.jpg,5,346,264,1155,800,1
car_ims/000386.jpg,5,83,95,353,280,1
car_ims/000387.jpg,5,31,7,893,347,1
car_ims/000388.jpg,5,62,98,274,205,1
car_ims/000389.jpg,5,42,68,337,195,1
car_ims/000390.jpg,5,166,139,611,353,1
car_ims/000391.jpg,5,85,581,1505,1043,1
car_ims/000392.jpg,5,91,214,955,604,1
car_ims/000393.jpg,5,12,21,393,290,1
car_ims/000394.jpg,5,53,99,420,245,1
car_ims/000395.jpg,5,7,13,208,134,1
car_ims/000396.jpg,5,25,221,702,453,1
car_ims/000397.jpg,5,56,80,594,365,1
car_ims/000398.jpg,5,14,88,404,264,1
car_ims/000399.jpg,5,10,8,294,120,1
car_ims/000400.jpg,5,47,64,270,176,1
car_ims/000401.jpg,5,7,15,147,105,1
car_ims/000402.jpg,5,78,187,959,560,1
car_ims/000403.jpg,5,52,53,748,487,1
car_ims/000404.jpg,5,21,42,227,159,1
car_ims/000405.jpg,6,181,51,427,232,0
car_ims/000406.jpg,6,89,128,515,361,0
car_ims/000407.jpg,6,58,72,763,529,0
car_ims/000408.jpg,6,131,42,500,349,0
car_ims/000409.jpg,6,36,103,544,310,0
car_ims/000410.jpg,6,10,34,627,322,0
car_ims/000411.jpg,6,90,189,1495,820,0
car_ims/000412.jpg,6,9,184,740,499,0
car_ims/000413.jpg,6,146,73,486,236,0
car_ims/000414.jpg,6,17,152,476,367,0
car_ims/000415.jpg,6,38,201,761,452,0
car_ims/000416.jpg,6,1,60,630,379,0
car_ims/000417.jpg,6,29,78,734,396,0
car_ims/000418.jpg,6,91,175,567,410,0
car_ims/000419.jpg,6,89,68,483,310,0
car_ims/000420.jpg,6,63,66,566,299,0
car_ims/000421.jpg,6,58,73,570,387,0
car_ims/000422.jpg,6,6,63,571,303,0
car_ims/000423.jpg,6,42,96,612,353,0
car_ims/000424.jpg,6,282,154,592,336,0
car_ims/000425.jpg,6,97,2,599,409,0
car_ims/000426.jpg,6,229,96,417,211,0
car_ims/000427.jpg,6,43,160,774,541,0
car_ims/000428.jpg,6,91,121,574,357,0
car_ims/000429.jpg,6,42,4,750,469,0
car_ims/000430.jpg,6,101,162,882,650,0
car_ims/000431.jpg,6,147,119,1078,596,0
car_ims/000432.jpg,6,35,168,613,392,0
car_ims/000433.jpg,6,64,202,898,574,0
car_ims/000434.jpg,6,86,292,1176,639,0
car_ims/000435.jpg,6,19,126,598,421,0
car_ims/000436.jpg,6,114,106,492,292,0
car_ims/000437.jpg,6,62,150,543,339,0
car_ims/000438.jpg,6,6,3,932,639,0
car_ims/000439.jpg,6,64,240,1508,943,0
car_ims/000440.jpg,6,180,205,538,400,0
car_ims/000441.jpg,6,16,136,775,418,0
car_ims/000442.jpg,6,118,402,1011,733,0
car_ims/000443.jpg,6,97,111,928,486,0
car_ims/000444.jpg,6,33,150,619,409,0
car_ims/000445.jpg,6,30,200,680,452,0
car_ims/000446.jpg,6,46,86,557,287,0
car_ims/000447.jpg,6,17,80,735,492,0
car_ims/000448.jpg,6,228,623,1813,1322,0
car_ims/000449.jpg,6,146,92,689,356,0
car_ims/000450.jpg,6,126,65,735,347,1
car_ims/000451.jpg,6,37,172,559,412,1
car_ims/000452.jpg,6,50,73,567,446,1
car_ims/000453.jpg,6,15,21,632,288,1
car_ims/000454.jpg,6,22,117,513,331,1
car_ims/000455.jpg,6,83,28,490,307,1
car_ims/000456.jpg,6,12,99,559,348,1
car_ims/000457.jpg,6,73,210,439,359,1
car_ims/000458.jpg,6,95,232,618,428,1
car_ims/000459.jpg,6,55,234,754,492,1
car_ims/000460.jpg,6,22,96,496,275,1
car_ims/000461.jpg,6,27,74,774,449,1
car_ims/000462.jpg,6,54,225,499,610,1
car_ims/000463.jpg,6,86,184,723,425,1
car_ims/000464.jpg,6,289,433,1462,904,1
car_ims/000465.jpg,6,124,469,1375,1105,1
car_ims/000466.jpg,6,21,218,771,511,1
car_ims/000467.jpg,6,10,223,1522,985,1
car_ims/000468.jpg,6,20,67,805,567,1
car_ims/000469.jpg,6,15,1,545,347,1
car_ims/000470.jpg,6,25,23,761,529,1
car_ims/000471.jpg,6,51,117,698,399,1
car_ims/000472.jpg,6,22,88,609,437,1
car_ims/000473.jpg,6,78,110,410,314,1
car_ims/000474.jpg,6,122,149,743,455,1
car_ims/000475.jpg,6,44,147,595,435,1
car_ims/000476.jpg,6,90,109,422,210,1
car_ims/000477.jpg,6,35,575,1254,951,1
car_ims/000478.jpg,6,24,149,712,383,1
car_ims/000479.jpg,6,180,199,636,430,1
car_ims/000480.jpg,6,17,108,624,431,1
car_ims/000481.jpg,6,26,132,1009,675,1
car_ims/000482.jpg,6,99,270,844,583,1
car_ims/000483.jpg,6,530,618,1941,1110,1
car_ims/000484.jpg,6,123,82,371,246,1
car_ims/000485.jpg,6,336,217,633,432,1
car_ims/000486.jpg,6,25,1,786,634,1
car_ims/000487.jpg,6,30,27,552,306,1
car_ims/000488.jpg,6,40,108,1250,752,1
car_ims/000489.jpg,6,55,149,531,359,1
car_ims/000490.jpg,6,46,15,289,181,1
car_ims/000491.jpg,6,10,55,589,353,1
car_ims/000492.jpg,6,5,5,372,290,1
car_ims/000493.jpg,6,102,100,724,510,1
car_ims/000494.jpg,7,300,221,685,418,0
car_ims/000495.jpg,7,103,361,1075,719,0
car_ims/000496.jpg,7,135,132,535,330,0
car_ims/000497.jpg,7,92,45,534,267,0
car_ims/000498.jpg,7,451,625,2092,1763,0
car_ims/000499.jpg,7,25,55,456,279,0
car_ims/000500.jpg,7,46,69,583,363,0
car_ims/000501.jpg,7,87,235,740,517,0
car_ims/000502.jpg,7,133,431,1962,1072,0
car_ims/000503.jpg,7,55,53,567,269,0
car_ims/000504.jpg,7,78,164,411,284,0
car_ims/000505.jpg,7,39,141,594,355,0
car_ims/000506.jpg,7,21,93,479,331,0
car_ims/000507.jpg,7,49,322,925,646,0
car_ims/000508.jpg,7,102,211,786,485,0
car_ims/000509.jpg,7,42,17,440,282,0
car_ims/000510.jpg,7,337,375,1116,745,0
car_ims/000511.jpg,7,95,62,402,306,0
car_ims/000512.jpg,7,19,74,381,232,0
car_ims/000513.jpg,7,338,82,1133,733,0
car_ims/000514.jpg,7,79,163,539,393,0
car_ims/000515.jpg,7,4,60,519,283,0
car_ims/000516.jpg,7,68,138,591,469,0
car_ims/000517.jpg,7,82,33,542,234,0
car_ims/000518.jpg,7,17,62,425,314,0
car_ims/000519.jpg,7,39,127,595,360,0
car_ims/000520.jpg,7,61,46,682,336,0
car_ims/000521.jpg,7,48,36,572,300,0
car_ims/000522.jpg,7,25,44,559,273,0
car_ims/000523.jpg,7,33,148,598,368,0
car_ims/000524.jpg,7,49,113,463,280,0
car_ims/000525.jpg,7,65,101,650,453,0
car_ims/000526.jpg,7,56,92,446,327,0
car_ims/000527.jpg,7,54,81,728,422,0
car_ims/000528.jpg,7,62,145,450,422,0
car_ims/000529.jpg,7,19,59,334,258,0
car_ims/000530.jpg,7,189,198,756,468,0
car_ims/000531.jpg,7,19,138,571,424,0
car_ims/000532.jpg,7,7,41,787,431,0
car_ims/000533.jpg,7,88,292,1202,770,1
car_ims/000534.jpg,7,91,40,509,350,1
car_ims/000535.jpg,7,55,104,591,386,1
car_ims/000536.jpg,7,73,421,1525,1114,1
car_ims/000537.jpg,7,102,130,574,310,1
car_ims/000538.jpg,7,67,298,951,620,1
car_ims/000539.jpg,7,17,69,423,273,1
car_ims/000540.jpg,7,16,95,636,383,1
car_ims/000541.jpg,7,23,91,380,222,1
car_ims/000542.jpg,7,99,71,702,379,1
car_ims/000543.jpg,7,161,167,806,430,1
car_ims/000544.jpg,7,10,42,621,362,1
car_ims/000545.jpg,7,78,75,594,325,1
car_ims/000546.jpg,7,136,424,1973,1075,1
car_ims/000547.jpg,7,867,740,2240,1501,1
car_ims/000548.jpg,7,3,60,583,320,1
car_ims/000549.jpg,7,105,184,473,329,1
car_ims/000550.jpg,7,67,85,541,307,1
car_ims/000551.jpg,7,604,361,1501,1068,1
car_ims/000552.jpg,7,133,177,587,437,1
car_ims/000553.jpg,7,77,261,547,422,1
car_ims/000554.jpg,7,83,134,1132,594,1
car_ims/000555.jpg,7,69,167,587,365,1
car_ims/000556.jpg,7,38,114,619,345,1
car_ims/000557.jpg,7,86,142,520,349,1
car_ims/000558.jpg,7,106,182,548,427,1
car_ims/000559.jpg,7,215,155,473,316,1
car_ims/000560.jpg,7,91,48,505,359,1
car_ims/000561.jpg,7,40,203,1021,575,1
car_ims/000562.jpg,7,107,252,1183,783,1
car_ims/000563.jpg,7,182,276,1069,622,1
car_ims/000564.jpg,7,112,30,486,329,1
car_ims/000565.jpg,7,150,113,458,266,1
car_ims/000566.jpg,7,228,39,410,237,1
car_ims/000567.jpg,7,128,167,674,380,1
car_ims/000568.jpg,7,101,72,497,278,1
car_ims/000569.jpg,7,31,328,1468,949,1
car_ims/000570.jpg,7,60,105,552,337,1
car_ims/000571.jpg,7,103,81,408,273,1
car_ims/000572.jpg,8,5,5,498,211,0
car_ims/000573.jpg,8,37,216,746,502,0
car_ims/000574.jpg,8,1,239,1436,932,0
car_ims/000575.jpg,8,57,3,615,461,0
car_ims/000576.jpg,8,30,81,274,163,0
